series_id,last_ts,horizon_step,prediction
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,5,12.927966117858887
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,6,14.068655014038086
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,7,12.538614273071289
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,8,12.904900550842285
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,9,13.86380672454834
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,10,12.303848266601562
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,11,12.74266242980957
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,12,12.581544876098633
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,13,13.386205673217773
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,14,13.361475944519043
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,15,13.28782844543457
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,16,12.588120460510254
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,17,12.934879302978516
UK|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,18,12.445735931396484
